danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.501,0.0711,8,-23.689,1,0.0402,0.973,0.918,0.0912,0.0358,108.885,103973,4,classical
0.481,0.414,7,-12.73,1,0.0304,0.498,0,0.272,0.718,98.193,181456,4,rock
0.762,0.919,1,-5.224,1,0.0923,0.000818,0.727,0.144,0.294,128.005,286875,4,dance
0.595,0.31,7,-9.737,1,0.033,0.929,0.00104,0.132,0.235,120.111,232125,4,bollywood
0.513,0.828,0,-5.121,1,0.239,0.0667,0,0.184,0.406,90.168,245107,4,hip-hop
0.875,0.777,2,-5.379,1,0.043,0.0866,0.091,0.206,0.636,95.242,200293,4,dance
0.815,0.786,9,-7.833,1,0.313,0.086,0,0.0619,0.731,167.903,190307,4,hip-hop
0.389,0.151,9,-22.678,0,0.0302,0.987,0.919,0.235,0.15,102.881,74747,3,classical
0.796,0.652,5,-7.813,1,0.102,0.585,9.84E-05,0.32,0.862,180.059,200551,3,bollywood
0.569,0.947,5,-4.224,1,0.194,0.0631,0,0.234,0.695,166.134,213976,4,hip-hop
0.544,0.641,9,-8.543,1,0.393,0.215,0.000478,0.121,0.278,100.002,289837,4,hip-hop
0.808,0.769,7,-7.942,1,0.0594,0.00141,0.896,0.0984,0.483,123.007,374740,4,dance
0.759,0.766,9,-6.612,1,0.166,0.00947,0.0012,0.195,0.482,148.02,191890,4,hip-hop
0.537,0.832,9,-10.076,1,0.0339,0.000255,0.417,0.111,0.783,139.248,451213,4,dance
0.735,0.622,2,-4.481,0,0.0336,0.0621,1.77E-06,0.0487,0.737,126.061,213322,4,dance
0.482,0.938,1,-2.836,0,0.0682,0.000159,0.018,0.105,0.536,131.095,266907,4,rock
0.743,0.763,7,-6.103,1,0.434,0.212,0,0.0969,0.559,88,165613,4,hip-hop
0.798,0.324,9,-14.979,1,0.102,0.544,0.000168,0.0554,0.877,81.985,216585,4,dance
0.527,0.701,1,-3.758,1,0.261,0.202,0,0.0729,0.515,131.721,203979,5,dance
0.685,0.605,9,-10.057,0,0.238,0.224,0,0.128,0.64,110.054,113579,4,hip-hop
0.761,0.776,10,-5.464,0,0.28,0.506,0,0.116,0.422,142.038,244689,4,hip-hop
0.431,0.966,11,-5.772,0,0.0764,0.0117,2.39E-06,0.359,0.514,180.019,186360,4,rock
0.433,0.0484,0,-18.684,0,0.0606,0.978,0,0.113,0.23,97.335,42043,4,classical
0.355,0.246,8,-7.455,1,0.0453,0.948,0,0.109,0.672,153.435,22688,3,bollywood
0.568,0.923,6,-1.344,0,0.4,0.105,0,0.0548,0.753,167.815,222200,4,hip-hop
0.732,0.684,7,-7.306,0,0.0488,0.316,0,0.0987,0.479,139.086,242103,4,bollywood
0.319,0.524,0,-11.572,1,0.0398,0.813,0.000871,0.198,0.514,85.881,215587,4,bollywood
0.464,0.498,6,-11.117,1,0.0382,0.561,5.21E-06,0.432,0.703,151.866,563737,4,bollywood
0.558,0.705,5,-4.817,1,0.0278,0.264,1.41E-05,0.155,0.347,130.081,246653,5,rock
0.601,0.556,5,-6.295,1,0.347,0.324,0,0.208,0.379,79.482,241767,4,dance
0.644,0.315,10,-7.561,1,0.0267,0.85,0,0.18,0.556,99.918,239204,3,bollywood
0.822,0.758,1,-6.209,1,0.0574,0.00105,0.0383,0.333,0.746,124.982,200940,4,dance
0.546,0.911,0,-3.548,0,0.108,0.0171,0.0304,0.0337,0.349,145.829,72967,4,bollywood
0.658,0.803,8,-5.849,1,0.17,0.0784,0,0.117,0.254,75.99,316507,4,hip-hop
0.744,0.672,0,-6.843,0,0.043,0.201,0.823,0.105,0.74,100.008,206973,4,dance
0.534,0.756,7,-7.812,1,0.185,0.128,6.70E-06,0.079,0.547,98.757,3800271,4,bollywood
0.391,0.212,3,-9.585,1,0.0456,0.79,0,0.101,0.195,117.933,103234,4,bollywood
0.327,0.736,0,-10.798,1,0.0514,0.0302,0.23,0.228,0.621,113.808,94644,4,dance
0.479,0.984,9,-3.146,1,0.121,0.0126,0,0.281,0.302,137.97,185915,4,rock
0.586,0.504,2,-6.283,1,0.0347,0.507,1.32E-05,0.149,0.36,78.015,274102,4,bollywood
0.511,0.72,6,-7.619,0,0.0996,0.475,0,0.366,0.193,135.264,173952,4,hip-hop
0.739,0.653,1,-4.907,1,0.243,0.0428,0,0.116,0.501,90.17,213473,4,hip-hop
0.264,0.118,6,-21.686,1,0.0335,0.986,0.931,0.0581,0.0666,99.031,442840,4,classical
0.709,0.782,7,-5.24,1,0.0948,0.00381,0.000492,0.152,0.681,160.019,158528,4,hip-hop
0.443,0.909,1,-9.162,1,0.358,0.352,0.15,0.11,0.566,88.952,242213,4,rock
0.278,0.91,2,-7.476,1,0.0544,0.032,1.22E-06,0.274,0.691,201.181,206200,4,rock
0.496,0.694,10,-6.177,1,0.0569,0.747,0.00505,0.0675,0.645,128.768,289646,4,bollywood
0.664,0.617,7,-7.841,0,0.0254,0.185,0,0.15,0.462,98.981,222504,4,bollywood
0.43,0.0907,2,-24.458,1,0.0322,0.858,0.858,0.565,0.167,85.059,435698,4,dance
0.713,0.925,8,-6.922,0,0.0774,0.00437,0,0.252,0.483,99.003,213040,4,hip-hop
0.618,0.785,7,-7.717,1,0.37,0.0351,0,0.176,0.399,91.451,160194,4,hip-hop
0.572,0.166,0,-20.72,1,0.0368,0.969,0.914,0.325,0.054,119.984,424000,4,dance
0.641,0.6,11,-10.436,0,0.343,0.0193,0,0.363,0.342,80.158,160585,4,hip-hop
0.665,0.61,7,-12.431,1,0.613,0.0516,0,0.265,0.887,107.662,167093,5,hip-hop
0.491,0.784,10,-7.072,0,0.29,0.12,0,0.18,0.548,137.842,115015,4,hip-hop
0.67,0.647,1,-6.159,1,0.0962,0.148,0,0.527,0.868,147.549,286694,4,rock
0.737,0.988,11,-4.72,0,0.0577,0.000105,0.779,0.321,0.461,144.82,374600,4,dance
0.59,0.547,1,-10.524,0,0.122,0.115,1.15E-06,0.0775,0.808,82.517,1365712,4,bollywood
0.637,0.719,11,-6.089,1,0.059,0.0902,5.14E-05,0.074,0.758,138.184,121440,4,rock
0.157,0.087,0,-21.896,0,0.0551,0.962,0.627,0.133,0.0359,65.752,345133,4,classical
0.548,0.735,9,-5.597,0,0.0318,0.0084,0.142,0.0575,0.613,159.986,304647,4,rock
0.415,0.536,1,-15.087,1,0.267,0.00129,0.00522,0.379,0.358,83.712,246784,4,hip-hop
0.244,0.0103,8,-33.346,0,0.0487,0.995,0.911,0.0955,0.098,65.407,321620,3,classical
0.258,0.762,3,-4.143,0,0.0386,0.00122,0.845,0.116,0.114,174.011,337290,4,dance
0.659,0.531,2,-9.113,1,0.0356,0.0255,8.72E-06,0.126,0.414,97.998,216318,4,dance
0.481,0.549,11,-8.739,0,0.0269,0.19,0.454,0.0558,0.259,134.086,217694,4,rock
0.481,0.0529,7,-22.286,1,0.0556,0.99,0.882,0.0946,0.0372,69.068,486000,4,classical
0.905,0.72,1,-3.889,1,0.172,0.4,0,0.0747,0.436,132.007,237453,4,hip-hop
0.562,0.609,10,-7.719,0,0.0282,0.345,8.91E-06,0.118,0.6,148.435,324464,3,bollywood
0.407,0.126,9,-20.5,1,0.0478,0.98,0.478,0.0868,0.289,89.639,351253,4,classical
0.234,0.0609,3,-29.309,1,0.035,0.994,0.908,0.112,0.0373,87.68,193547,3,classical
0.206,0.0473,11,-20.225,0,0.0439,0.98,0.0485,0.072,0.0368,107.245,182013,3,classical
0.537,0.732,8,-10.791,1,0.0395,0.0058,0.0853,0.123,0.0879,154.882,153787,4,hip-hop
0.723,0.606,9,-8.694,0,0.0318,0.689,4.06E-05,0.742,0.9,120.053,265080,3,bollywood
0.789,0.82,6,-3.844,1,0.334,0.102,0,0.0873,0.717,160.04,269307,4,hip-hop
0.759,0.591,0,-7.755,1,0.109,0.13,8.12E-05,0.183,0.724,150.054,166400,4,hip-hop
0.441,0.976,8,-3.09,0,0.147,0.000335,0.0475,0.298,0.248,130.411,220413,4,rock
0.378,0.853,9,-6.91,1,0.0619,0.113,2.91E-05,0.959,0.633,153.83,320413,4,rock
0.786,0.478,11,-7.046,1,0.172,0.158,0.000615,0.274,0.43,102.824,227313,4,hip-hop
0.356,0.2,2,-24.192,1,0.0353,0.902,0.865,0.11,0.429,76,347887,4,classical
0.71,0.74,5,-10.168,1,0.111,0.805,8.41E-06,0.434,0.744,138.458,253067,4,rock
0.653,0.923,4,-7.19,0,0.0868,0.0756,6.85E-06,0.377,0.765,117.56,151253,4,rock
0.4,0.331,1,-13.83,1,0.0365,0.79,0.000474,0.116,0.501,129.568,206126,4,classical
0.226,0.941,9,-5.517,0,0.119,0.000109,0.329,0.347,0.216,113.142,377347,3,rock
0.187,0.327,9,-14.863,1,0.0317,0.883,0.935,0.171,0.192,97.286,674667,4,classical
0.601,0.825,1,-4.067,0,0.37,0.266,0,0.172,0.703,81.882,220127,4,hip-hop
0.567,0.841,5,-4.743,1,0.128,0.152,0,0.25,0.203,140.091,213125,4,hip-hop
0.756,0.592,10,-8.048,0,0.392,0.388,0,0.0489,0.601,100.151,194333,4,hip-hop
0.773,0.762,2,-3.815,1,0.0859,0.0159,0.000186,0.0998,0.894,125.007,209093,4,dance
0.231,0.126,8,-22.393,1,0.0411,0.991,0.764,0.28,0.281,81.646,56040,4,classical
0.447,0.761,1,-2.912,0,0.0589,0.42,0,0.0643,0.705,94.089,746475,3,bollywood
0.776,0.528,1,-4.493,1,0.0419,0.125,0,0.213,0.163,117.05,139534,4,hip-hop
0.619,0.957,5,-2.909,0,0.108,0.00121,0.794,0.356,0.338,130.042,188308,4,dance
0.273,0.0188,7,-31.879,1,0.0611,0.983,7.66E-05,0.228,0.121,84.031,51026,4,classical
0.53,0.975,8,-4.567,0,0.0815,0.00239,0.915,0.359,0.299,128.041,167294,4,dance
0.201,0.128,10,-16.448,0,0.0512,0.959,0.0161,0.0993,0.0484,80.799,435467,3,classical
0.298,0.326,9,-17.432,0,0.056,0.941,0.916,0.109,0.237,70.913,296667,4,classical
0.292,0.75,2,-4.906,1,0.0327,0.377,0.0131,0.31,0.479,131.261,408120,4,rock
0.705,0.764,7,-6.423,1,0.0558,0.564,0,0.141,0.714,97.977,246126,4,bollywood
0.371,0.102,10,-19.229,1,0.0393,0.981,0.81,0.37,0.228,124.398,843827,4,classical
0.698,0.935,10,-4.664,0,0.0855,0.0632,0.00124,0.197,0.827,128.004,178573,4,bollywood
0.525,0.819,3,-5.663,0,0.0624,0.00284,0.00597,0.237,0.252,130.022,212308,4,dance
0.459,0.995,6,-1.874,1,0.228,0.000194,0.00401,0.248,0.287,174.967,222171,4,dance
0.643,0.594,10,-8.285,1,0.0294,0.0535,0.00124,0.0584,0.518,130.012,306782,4,bollywood
0.712,0.83,7,-5.386,1,0.174,0.263,0,0.29,0.738,97.844,212782,4,hip-hop
0.366,0.107,9,-24.381,1,0.0415,0.995,0.915,0.0791,0.321,133.721,271533,4,classical
0.204,0.182,0,-13.509,1,0.0315,0.727,0.881,0.336,0.508,69.152,335520,4,classical
0.536,0.862,11,-5.551,0,0.235,0.349,0,0.11,0.515,79.556,279880,4,hip-hop
0.429,0.926,11,-1.901,0,0.0714,9.15E-05,0.000601,0.385,0.405,97.281,221387,4,rock
0.435,0.712,0,-5.973,1,0.0478,0.626,0.00259,0.321,0.525,138.576,383448,3,bollywood
0.57,0.733,5,-4.779,0,0.174,0.111,0.0146,0.099,0.716,137.658,202990,5,rock
0.368,0.376,8,-10.276,0,0.0444,0.29,1.31E-05,0.0685,0.249,68.777,275316,4,rock
0.604,0.613,4,-15.128,1,0.223,0.514,0.0152,0.109,0.937,173.43,127034,4,rock
0.375,0.447,7,-15.751,1,0.0465,0.693,0.00111,0.359,0.553,129.725,220867,4,classical
0.207,0.0497,5,-23.406,1,0.0527,0.974,0.124,0.098,0.0314,94.416,340347,3,classical
0.577,0.734,11,-5.811,0,0.0352,0.0233,0.0012,0.188,0.301,105.059,287213,4,bollywood
0.367,0.276,4,-15.784,0,0.0381,0.849,0.792,0.102,0.298,87.5,185680,4,classical
0.673,0.827,11,-4.321,1,0.0739,0.14,0,0.0631,0.806,133.892,181280,4,dance
0.718,0.8,1,-8.096,1,0.408,0.115,0,0.115,0.614,79.983,185548,4,hip-hop
0.341,0.407,4,-8.77,0,0.0314,0.185,0.000106,0.123,0.0864,100.872,224787,3,rock
0.284,0.74,9,-7.236,1,0.053,0.0564,0.749,0.329,0.355,170.065,151580,4,rock
0.202,0.825,2,-7.323,1,0.112,0.00207,0,0.789,0.387,181.695,160373,4,rock
0.593,0.579,10,-6.28,0,0.164,0.154,0,0.149,0.417,90.764,181333,4,dance
0.589,0.82,2,-9.602,1,0.0369,0.204,0.018,0.423,0.788,117.305,252200,4,rock
0.803,0.644,2,-7.913,1,0.413,0.75,1.43E-05,0.204,0.721,84.183,210000,4,hip-hop
0.539,0.258,1,-15.929,1,0.179,0.942,0.00017,0.708,0.564,79.646,290435,4,bollywood
0.598,0.825,8,-4.886,1,0.0456,0.0139,1.60E-06,0.0875,0.324,129.964,195692,4,dance
0.605,0.709,1,-8.696,0,0.041,0.445,0,0.176,0.844,118.585,144533,4,rock
0.158,0.0451,4,-20.859,0,0.0403,0.983,0.968,0.107,0.0509,85.716,294947,4,classical
0.326,0.174,0,-16.021,1,0.0318,0.51,0.974,0.235,0.0373,89.852,279613,4,bollywood
0.548,0.437,10,-7.169,0,0.0263,0.766,0.000405,0.133,0.235,93.98,214470,4,bollywood
0.577,0.167,4,-16.258,0,0.0691,0.95,0.922,0.104,0.275,80.782,166000,4,classical
0.596,0.975,10,-3.87,0,0.148,0.000359,0,0.146,0.273,101.974,163600,4,rock
0.653,0.579,9,-8.908,1,0.0344,0.481,0.000514,0.103,0.0967,128.001,231797,4,rock
0.372,0.891,9,-4.615,1,0.106,0.000409,7.08E-05,0.453,0.718,170.136,167589,4,rock
0.726,0.603,4,-11.162,0,0.0806,0.000364,0.667,0.348,0.529,90.998,259203,4,hip-hop
0.814,0.701,7,-7.525,1,0.0376,0.0102,0.00775,0.132,0.786,114.999,465048,4,hip-hop
0.769,0.676,1,-7.427,1,0.147,0.127,0,0.41,0.798,151.031,124307,4,hip-hop
0.695,0.768,6,-4.615,0,0.171,0.0804,2.26E-06,0.208,0.525,85.959,256747,4,hip-hop
0.574,0.939,11,-4.48,1,0.0782,0.00552,0,0.957,0.382,104.051,324403,4,rock
0.724,0.739,1,-5.538,1,0.0287,0.367,0,0.0603,0.626,108.011,293338,4,bollywood
0.664,0.896,4,-6.73,0,0.0307,0.273,0.0475,0.332,0.913,111.799,183160,4,rock
0.747,0.561,6,-10.687,0,0.0691,0.0201,0.152,0.113,0.393,128.012,406875,4,dance
0.585,0.147,6,-22.402,1,0.0463,0.829,3.12E-05,0.0859,0.55,129.261,206192,4,bollywood
0.769,0.873,3,-3.341,0,0.0712,0.0329,0,0.0827,0.851,115.034,222792,4,bollywood
0.62,0.904,3,-4.134,0,0.0369,0.000222,0.000639,0.314,0.59,127.974,204000,4,dance
0.609,0.72,4,-5.81,1,0.0304,0.0838,0.000378,0.384,0.809,126.007,304327,4,rock
0.326,0.303,11,-13.628,0,0.0315,0.0278,0.207,0.109,0.159,182.475,271974,3,rock
0.705,0.778,0,-5.67,1,0.157,0.178,0.000347,0.2,0.498,66.471,300121,4,bollywood
0.762,0.367,2,-10.577,0,0.0366,0.568,0.00495,0.0796,0.313,120.133,271000,4,rock
0.452,0.667,10,-7.906,0,0.0524,0.102,6.38E-05,0.397,0.442,109.994,168750,5,hip-hop
0.816,0.826,10,-6.266,1,0.0893,0.492,0.000172,0.145,0.962,139.932,228314,4,bollywood
0.306,0.128,4,-20.522,1,0.0392,0.993,0.888,0.0965,0.16,69.665,318507,3,classical
0.238,0.0303,9,-24.525,1,0.0405,0.977,0,0.334,0.126,85.926,270467,1,classical
0.481,0.459,0,-6.122,1,0.0282,0.599,0,0.0882,0.335,136.302,248893,4,hip-hop
0.351,0.0509,9,-22.433,1,0.051,0.954,0.965,0.226,0.153,80.94,310945,3,classical
0.703,0.591,9,-6.25,1,0.323,0.00408,0,0.281,0.348,153.111,95687,4,hip-hop
0.723,0.695,11,-5.231,1,0.0599,0.0786,0,0.123,0.236,139.007,223573,4,dance
0.649,0.608,4,-4.093,0,0.0355,0.0674,3.46E-06,0.169,0.0857,119.973,226497,4,hip-hop
0.674,0.478,1,-7.875,1,0.105,0.0731,2.52E-06,0.156,0.555,175.872,177953,4,bollywood
0.514,0.0238,0,-27.902,1,0.0509,0.949,5.77E-06,0.0976,0.754,145.88,54000,3,classical
0.671,0.518,10,-8.492,1,0.0343,0.214,0,0.152,0.651,95.102,235539,4,bollywood
0.531,0.881,2,-11.525,1,0.0493,0.000198,0.0763,0.108,0.526,154.852,171158,4,rock
0.59,0.483,7,-7.321,0,0.0388,0.649,0,0.0835,0.236,121.799,242847,4,rock
0.164,0.973,4,-5.692,1,0.11,0.0821,0.000281,0.835,0.315,167.387,151280,4,rock
0.697,0.351,0,-10.646,1,0.0419,0.627,0,0.214,0.754,91.357,76107,4,rock
0.697,0.476,10,-9.766,0,0.352,0.303,0.000928,0.0897,0.448,162.033,125328,4,hip-hop
0.734,0.975,7,-2.737,1,0.102,0.0322,0.00298,0.243,0.558,130.008,318578,4,dance
0.371,0.414,3,-5.716,1,0.0302,0.942,3.50E-05,0.0718,0.38,138.542,283771,3,bollywood
0.726,0.866,8,-5.435,1,0.0573,0.00017,0.451,0.0154,0.546,132.003,400000,4,dance
0.358,0.0335,1,-22.754,0,0.0417,0.992,0.906,0.0869,0.108,58.127,265440,3,classical
0.342,0.132,5,-28.423,1,0.0462,0.988,0.867,0.108,0.153,101.315,61560,4,classical
0.694,0.718,1,-4.703,0,0.048,0.00128,0.412,0.0699,0.7,127.999,415809,4,dance
0.236,0.661,2,-7.167,1,0.0591,0.000777,0.00353,0.102,0.336,121.556,313533,4,rock
0.225,0.273,0,-16.111,1,0.0455,0.813,0.834,0.097,0.0732,103.967,210653,4,rock
0.683,0.701,8,-4.647,1,0.299,0.241,0,0.193,0.587,99.748,225936,4,dance
0.445,0.315,9,-18.489,0,0.0484,0.916,0.867,0.114,0.938,95.62,106120,1,classical
0.594,0.734,7,-8.017,1,0.479,0.0336,0,0.327,0.814,117.438,213333,5,dance
0.515,0.911,0,-6.231,1,0.0371,0.000246,1.46E-05,0.233,0.828,134.28,175680,4,rock
0.427,0.0392,0,-23.068,1,0.0837,0.995,0.0625,0.0923,0.398,45.188,103907,3,classical
0.668,0.492,0,-10.478,0,0.353,0.216,2.57E-06,0.0876,0.508,79.983,180000,4,hip-hop
0.646,0.449,6,-9.603,0,0.0259,0.139,0.0658,0.0944,0.293,114.001,226650,4,rock
0.389,0.0804,3,-21.843,1,0.0538,0.996,0.903,0.139,0.557,85.592,59939,3,classical
0.717,0.847,1,-5.051,1,0.164,0.246,0,0.0823,0.912,159.983,146667,4,hip-hop
0.435,0.0889,2,-14.38,0,0.0428,0.993,2.01E-06,0.102,0.153,73.008,145467,3,classical
0.747,0.549,1,-8.212,0,0.347,0.433,0,0.121,0.597,140.931,183933,4,hip-hop
0.665,0.707,11,-5.144,1,0.03,0.193,0,0.219,0.391,144.952,156331,4,hip-hop
0.798,0.501,7,-5.695,1,0.0361,0.525,0,0.0982,0.808,120.055,225360,4,bollywood
0.458,0.202,5,-15.02,0,0.0406,0.916,0.929,0.081,0.297,112.954,220000,4,classical
0.638,0.841,2,-6.395,1,0.127,0.192,6.72E-05,0.0881,0.54,105.126,291987,4,hip-hop
0.71,0.286,1,-16.934,1,0.102,0.475,0,0.111,0.045,68.969,187862,4,hip-hop
0.91,0.673,1,-4.997,0,0.181,0.109,0,0.258,0.427,128.988,240600,4,hip-hop
0.875,0.725,9,-4.552,0,0.117,0.0596,0.000602,0.0961,0.637,127.041,303632,4,bollywood
0.449,0.94,7,-2.27,1,0.048,0.0019,0.00786,0.0824,0.636,133.308,168540,4,dance
0.484,0.373,10,-13.803,1,0.0317,0.488,0.842,0.101,0.184,98.267,200407,1,hip-hop
0.555,0.284,1,-16.048,1,0.0331,0.616,0,0.126,0.812,123.133,138671,4,rock
0.756,0.435,5,-12.757,1,0.0476,0.625,0.702,0.0984,0.78,118.271,211362,4,rock
0.419,0.663,10,-6.82,0,0.364,0.0427,0,0.11,0.229,188.29,206693,4,hip-hop
0.788,0.708,7,-6.995,1,0.0793,0.0103,0.558,0.158,0.474,132.03,236499,4,dance
0.38,0.172,8,-15.272,1,0.0307,0.9,0.0834,0.119,0.165,145.547,68000,4,rock
0.734,0.54,9,-6.273,1,0.0328,0.417,0,0.127,0.65,109.026,176227,4,rock
0.668,0.836,1,-5.461,0,0.0331,0.00322,4.91E-06,0.0356,0.604,114.403,212400,4,rock
0.692,0.413,3,-10.316,0,0.0331,0.792,0.000995,0.121,0.506,125.982,203244,4,hip-hop
0.783,0.528,1,-4.024,1,0.0929,0.289,0,0.0945,0.0477,140.039,211304,4,hip-hop
0.834,0.486,7,-7.524,0,0.173,0.24,0,0.0729,0.683,84.112,204544,4,dance
0.536,0.513,1,-9.852,1,0.257,0.374,0,0.169,0.317,75.605,186149,1,hip-hop
0.627,0.94,11,-5.563,0,0.29,0.148,0.00333,0.623,0.592,158.012,218680,4,rock
0.526,0.35,0,-11.027,1,0.0296,0.814,0,0.127,0.561,170.024,245421,3,bollywood
0.695,0.681,5,-8.211,0,0.041,0.158,0,0.0996,0.301,132.006,256364,4,hip-hop
0.737,0.841,7,-7.919,1,0.0333,0.236,0.00134,0.216,0.789,126.628,104987,4,bollywood
0.404,0.891,11,-11.498,1,0.0547,8.30E-05,0.209,0.0859,0.516,128.929,202493,4,rock
0.431,0.0699,10,-28.677,1,0.0488,0.859,0.436,0.411,0.106,119.701,321733,4,dance
0.397,0.928,4,-4.424,0,0.0488,0.000132,0.000115,0.117,0.23,106.875,287955,4,rock
0.57,0.573,7,-7.095,1,0.0303,0.139,6.44E-05,0.121,0.852,125.093,143882,4,rock
0.526,0.882,2,-5.259,1,0.0456,0.00018,3.07E-06,0.109,0.709,82.504,236280,4,rock
0.249,0.0675,7,-23.278,1,0.036,0.954,0.000721,0.0905,0.0454,96.427,518919,4,classical
0.642,0.92,6,-7.164,0,0.0383,0.0202,0.000186,0.139,0.323,142.036,218219,4,dance
0.549,0.932,5,-4.493,1,0.158,0.0258,0,0.0905,0.415,128.046,217224,4,dance
0.392,0.128,8,-17.576,0,0.0519,0.915,0,0.125,0.214,73.635,299987,4,classical
0.362,0.215,9,-12.054,1,0.0304,0.705,9.07E-06,0.0815,0.174,99.828,329385,3,rock
0.894,0.672,1,-11.827,1,0.196,0.0324,0.807,0.515,0.827,109.902,582893,3,dance
0.69,0.742,0,-4.033,1,0.0336,0.846,0,0.115,0.467,125.043,141322,4,hip-hop
0.562,0.76,7,-9.076,1,0.0329,0.0849,0.86,0.0578,0.717,129.114,215168,4,rock
0.496,0.582,4,-7.302,1,0.0334,0.533,0.0489,0.131,0.395,79.686,266785,4,rock
0.804,0.452,2,-10.842,1,0.0928,0.186,4.81E-05,0.423,0.185,100.026,178162,4,hip-hop
0.439,0.96,7,-4.543,1,0.0904,0.000189,0.0408,0.129,0.311,154.039,209213,4,rock
0.579,0.379,8,-6.74,1,0.0666,0.967,0.000185,0.224,0.57,134.55,430524,1,bollywood
0.19,0.354,8,-17.254,1,0.0876,0.891,8.85E-06,0.67,0.073,172.561,488347,1,classical
0.368,0.827,2,-4.704,0,0.0368,1.16E-05,0.767,0.219,0.396,149.222,275373,4,rock
0.515,0.615,4,-6.934,1,0.3,0.321,0,0.0821,0.274,181.024,127124,4,hip-hop
0.759,0.898,7,-5.14,1,0.295,0.0124,0,0.248,0.775,129.925,186923,4,dance
0.389,0.126,2,-17.698,1,0.0338,0.966,0.889,0.0949,0.196,73.397,255000,4,classical
0.41,0.101,1,-18.719,1,0.0452,0.991,0.914,0.114,0.0465,103.447,429733,3,dance
0.782,0.265,10,-12.973,1,0.242,0.234,0.0188,0.0485,0.633,168.919,195840,4,rock
0.728,0.661,9,-6.691,0,0.0463,0.192,5.22E-05,0.0674,0.222,140.878,243413,4,dance
0.46,0.491,5,-11.659,1,0.295,0.167,0,0.0733,0.381,200.395,158224,4,dance
0.376,0.0664,1,-20.529,1,0.0518,0.991,0.887,0.09,0.0384,66.91,762671,4,classical
0.732,0.603,0,-8.271,0,0.0584,0.0627,3.78E-06,0.113,0.544,139.924,224571,4,dance
0.506,0.105,7,-17.601,1,0.0654,0.991,0.0354,0.0593,0.316,110.864,362240,4,classical
0.923,0.653,2,-9.624,1,0.14,0.071,2.57E-05,0.0512,0.679,103.246,280073,4,hip-hop
0.476,0.756,9,-6.516,1,0.205,0.0424,0,0.132,0.41,102.981,352792,3,hip-hop
0.716,0.657,5,-12.692,0,0.0589,0.286,0,0.124,0.963,135.877,1196471,4,bollywood
0.424,0.829,7,-4.284,1,0.0445,0.158,0,0.318,0.567,93.755,345009,4,bollywood
0.813,0.45,10,-9.493,0,0.446,0.701,0.00631,0.0941,0.735,90.183,162315,4,hip-hop
0.613,0.338,2,-9.813,1,0.0404,0.939,0.596,0.171,0.872,133.027,174056,4,rock
0.441,0.65,4,-6.811,0,0.126,0.128,0.000106,0.0894,0.78,75.068,206520,4,hip-hop
0.0845,0.00903,7,-30.06,0,0.0394,0.986,0.873,0.0795,0.0348,83.064,326440,4,classical
0.783,0.743,9,-8.112,0,0.0371,0.0318,0.0407,0.379,0.532,127.977,214973,4,rock
0.639,0.689,6,-10.816,1,0.387,0.643,0,0.0847,0.886,181.824,173750,4,hip-hop
0.567,0.207,3,-19.436,0,0.0516,0.962,0.901,0.134,0.88,124.234,145200,4,classical
0.737,0.507,4,-6.949,0,0.0484,0.0494,0,0.0964,0.0802,108.016,187000,4,hip-hop
0.805,0.704,4,-5.707,0,0.241,0.0324,0,0.104,0.578,179.968,250027,4,rock
0.612,0.695,4,-7.044,0,0.0396,0.000167,1.30E-05,0.177,0.603,105.043,210867,4,bollywood
0.194,0.273,11,-19.628,1,0.0738,0.869,3.23E-05,0.0714,0.289,77.384,383827,3,classical
0.631,0.712,10,-4.752,0,0.26,0.118,0,0.51,0.501,79.373,120018,4,dance
0.733,0.49,9,-20.914,1,0.0851,0.37,0,0.337,0.898,80.029,233407,4,dance
0.484,0.706,5,-9.999,0,0.0344,0.0543,3.04E-06,0.145,0.568,98.909,481397,3,rock
0.744,0.948,1,-1.503,1,0.0796,0.159,0,0.313,0.865,99.996,225920,4,hip-hop
0.256,0.0754,5,-17.258,1,0.0331,0.973,0.497,0.552,0.161,95.532,858053,4,classical
0.495,0.756,6,-6.569,1,0.0597,0.00342,0,0.104,0.238,141.831,273412,4,rock
0.385,0.711,0,-5.736,1,0.0588,0.0167,0,0.11,0.331,187.717,235293,4,rock
0.462,0.13,11,-19.08,0,0.0453,0.99,0.00125,0.117,0.596,72.645,90240,4,classical
0.589,0.9,10,-4.547,0,0.19,0.252,3.12E-06,0.302,0.715,80.204,157388,4,hip-hop
0.647,0.751,2,-7.343,1,0.107,0.00819,0,0.0577,0.464,91.97,137640,4,hip-hop
0.754,0.505,2,-11.866,1,0.266,0.00187,0,0.213,0.306,103.021,144504,4,hip-hop
0.783,0.853,1,-13.584,0,0.0479,0.0543,0.000923,0.14,0.541,119.908,424581,4,bollywood
0.295,0.0873,1,-29.322,1,0.0316,0.989,0.952,0.136,0.536,132.369,117360,3,classical
0.684,0.669,7,-5.95,0,0.0335,0.146,1.28E-05,0.112,0.616,123.049,272733,4,bollywood
0.656,0.714,10,-5.35,1,0.0358,0.619,0,0.139,0.741,137.147,647877,4,bollywood
0.728,0.942,0,-10.192,0,0.0305,0.444,0.949,0.121,0.798,127.999,249417,4,dance
